342,Database System,,Which database stores data in JSON-like format?,Oracle,MongoDB,MySQL,SQL Server,b,"MongoDB stores flexible, document-based JSON-like records.",Easy
343,Database System,,Which SQL keyword is used to prevent duplicate entries in column?,UNIQUE,PRIMARY,DISTINCT,CHECK,a,UNIQUE ensures column values are distinct.,Easy
344,Database System,,Which of the following is a characteristic of relational DB?,Tables with rows & columns,Schema-less,Key-value storage,Graph nodes & edges,a,Relational DBs organize data in structured tables.,Easy
345,Database System,,Which SQL clause is used with GROUP BY to filter aggregated data?,HAVING,WHERE,FILTER,ORDER BY,a,HAVING filters groups after aggregation.,Easy
346,Database System,,Which of these is not a transaction property?,Atomicity,Isolation,Indexing,Durability,d,"",Easy
347,Database System,,Which SQL keyword is used to add a column to table?,ADD COLUMN,ALTER TABLE,UPDATE TABLE,MODIFY TABLE,b,"ALTER TABLE modifies table structure, including adding columns.",Easy
348,Database System,,Which NoSQL DB is suitable for caching?,MongoDB,Redis,Cassandra,Neo4j,b,"Redis is in-memory key-value store, ideal for caching.",Easy
570,Computer Network,,Ping uses which protocol?,TCP,UDP,ICMP,FTP,c,ICMP is used to check connectivity via ping.,Easy
349,Database System,,Which type of JOIN returns only matching rows from both tables?,INNER JOIN,LEFT JOIN,RIGHT JOIN,FULL JOIN,a,INNER JOIN returns rows with matches in both tables.,Easy
350,Database System,,Which SQL clause is used to combine multiple SELECT queries?,UNION,JOIN,MERGE,CONCAT,a,UNION combines results of multiple SELECT statements.,Easy
351,Database System,,Which SQL statement is used to remove duplicate rows based on a column?,DELETE DUPLICATES,DISTINCT,UNIQUE,TRUNCATE,b,DISTINCT filters out duplicate rows in SELECT queries.,Medium
352,Database System,,Which of the following is true about a foreign key?,Must be unique,Can reference multiple primary keys,Can be NULL,Cannot reference another table,c,"Foreign key can be NULL unless constrained, linking optional records.",Medium
353,Database System,,Which type of JOIN returns all rows from both tables with NULLs where no match exists?,INNER JOIN,LEFT JOIN,RIGHT JOIN,FULL OUTER JOIN,d,FULL OUTER JOIN includes unmatched rows from both tables.,Medium
354,Database System,,Which SQL clause is used to filter records after aggregation?,WHERE,HAVING,GROUP BY,ORDER BY,b,HAVING filters groups after GROUP BY aggregation.,Medium
355,Database System,,Which index type is best for range queries?,Hash index,B-Tree index,Bitmap index,None,b,"B-Tree supports range queries efficiently, hash does not.",Medium
356,Database System,,Which SQL command prevents modification of a column for all users?,LOCK TABLE,GRANT,REVOKE,CONSTRAINT,d,CONSTRAINT like CHECK or read-only prevents invalid modifications.,Medium
357,Database System,,Which of the following is true about ACID transactions?,Isolation ensures transactions run serially,Atomicity allows partial commit,Durability means data may be lost on crash,Consistency is not necessary,a,"",Medium
358,Database System,,Which SQL function returns the cumulative sum over ordered rows?,SUM(),CUMSUM(),SUM() OVER(),TOTAL(),c,Window function SUM() OVER() provides cumulative totals.,Medium
359,Database System,,Which of the following NoSQL databases is best for hierarchical data?,Redis,MongoDB,Neo4j,Cassandra,c,Graph DBs like Neo4j are ideal for hierarchical/relationship data.,Medium
360,Database System,,Which normalization form removes transitive dependency?,1NF,2NF,3NF,BCNF,c,3NF ensures no non-key attribute depends on another non-key attribute.,Medium
361,Database System,,Which SQL operator can check for multiple values in a column?,IN,BETWEEN,LIKE,EXISTS,a,IN checks if column value matches any in a list.,Medium
362,Database System,,Which is true about clustered index?,Table rows are physically sorted,Table can have multiple clustered indexes,Clustered index slows queries,Clustered index is same as primary key,a,Clustered index determines physical order of rows in table.,Medium
363,Database System,,Which SQL statement creates a view?,CREATE VIEW view_name AS SELECT ...,CREATE TABLE view_name,SELECT AS VIEW,CREATE MATERIALIZED VIEW,a,CREATE VIEW defines a virtual table based on SELECT query.,Medium
364,Database System,,Which SQL keyword is used to combine two SELECT queries removing duplicates?,UNION,JOIN,INTERSECT,MERGE,a,UNION combines results and removes duplicates; UNION ALL keeps duplicates.,Medium
365,Database System,,Which SQL clause is used to limit the number of rows returned?,TOP,LIMIT,FETCH,All of the above,c,"",Medium
366,Database System,,Which of the following is true about NoSQL?,Always relational,Horizontal scaling is easy,Cannot store documents,Does not support replication,b,NoSQL databases are designed to scale horizontally efficiently.,Medium
367,Database System,,Which SQL clause allows conditional update?,WHERE,HAVING,GROUP BY,ORDER BY,a,WHERE filters rows to apply updates conditionally.,Medium
368,Database System,,Which SQL function returns the first non-null value?,NVL,COALESCE,ISNULL,NULLIF,b,COALESCE returns first non-null argument from multiple values.,Medium
369,Database System,,Which of the following is true about TRUNCATE?,Cannot be rolled back in some DBMS,Deletes specific rows,Slower than DELETE,Fires triggers,a,"TRUNCATE removes all rows instantly, often non-reversible.",Medium
370,Database System,,Which database design technique reduces redundancy and improves consistency?,Denormalization,Normalization,Indexing,Partitioning,b,Normalization structures tables to minimize redundant data.,Medium
371,Database System,,Which SQL statement is used to check table structure?,SHOW TABLE,DESCRIBE table_name,SELECT *,CHECK TABLE,b,"DESCRIBE shows columns, types, constraints in a table.",Medium
372,Database System,,Which SQL command creates a temporary table?,CREATE TEMP TABLE,CREATE TABLE temp,CREATE TABLE ... TEMPORARY,Both a and c,d,"Syntax varies, but both create temporary tables for session.",Medium
373,Database System,,Which is true about bitmap index?,Best for high-cardinality columns,Efficient for low-cardinality columns,Cannot be used for Boolean columns,Slower than full table scan always,b,Bitmap indexes work well for columns with few distinct values.,Medium
374,Database System,,Which NoSQL database is suitable for time-series data?,Redis,InfluxDB,MongoDB,Neo4j,b,InfluxDB is optimized for time-stamped or series data.,Medium
375,Database System,,Which SQL command is used to save a transaction permanently?,COMMIT,SAVE,ROLLBACK,APPLY,c,"",Medium
376,Database System,,Which SQL statement is used to remove a column from a table?,ALTER TABLE table_name DROP COLUMN column_name,DELETE COLUMN,REMOVE COLUMN,ALTER TABLE table_name REMOVE column_name,a,ALTER TABLE with DROP COLUMN removes a column.,Medium
377,Database System,,Which of the following SQL statements creates an auto-increment column?,id INT AUTO_INCREMENT PRIMARY KEY,id SERIAL PRIMARY KEY,Both a and b,None,c,Syntax varies by DBMS; both define auto-increment primary key.,Medium
378,Database System,,Which database backup type stores only changed data since last backup?,Full,Incremental,Differential,Snapshot,b,Incremental backup stores only changed records since previous backup.,Medium
379,Database System,,Which SQL function can return rank of each row within a partition?,ROW_NUMBER(),RANK(),DENSE_RANK(),All of the above,d,These window functions assign ranks to rows with slight differences in handling ties.,Medium
380,Database System,,Which SQL statement is used to check if a record exists?,EXISTS,IN,LIKE,CHECK,a,EXISTS returns true if subquery has at least one row.,Medium
381,Database System,,Which type of database design is best for analytical queries?,Star schema,Snowflake schema,Both,Neither,c,Both star and snowflake schemas are optimized for analytics.,Medium
474,Software Engineering,,Which SDLC model allows feedback at each iteration?,Waterfall,Incremental,Spiral,V-Model,c,Spiral evaluates risk and feedback at each iteration.,Easy
382,Database System,,Which of the following is true about foreign key constraint with ON DELETE CASCADE?,Deletes parent row only,Deletes child rows automatically,Prevents delete,No effect,b,CASCADE deletes dependent child records when parent is deleted.,Medium
383,Database System,,Which NoSQL database is best for session management?,Redis,MongoDB,Cassandra,Neo4j,a,Redis in-memory storage is ideal for fast session reads/writes.,Medium
384,Database System,,Which SQL clause is used to combine two tables based on multiple columns?,JOIN ... ON col1 = col2 AND col3 = col4,UNION,INTERSECT,MERGE,a,Multiple conditions can be added in JOIN ON clause.,Medium
385,Database System,,Which SQL keyword is used to enforce uniqueness across multiple columns?,PRIMARY KEY,"UNIQUE(col1, col2)",DISTINCT,CHECK,b,UNIQUE constraint can be applied on combination of columns.,Medium
386,Database System,,Which SQL command shows currently active sessions?,SHOW SESSIONS,SHOW PROCESSLIST,ACTIVE SESSIONS,LIST CONNECTIONS,b,SHOW PROCESSLIST in MySQL shows active connections.,Medium
387,Database System,,Which SQL clause is used to calculate rolling average?,GROUP BY,AVG() OVER(),HAVING,SUM(),b,AVG() OVER() as a window function calculates rolling averages.,Medium
388,Database System,,Which type of NoSQL DB stores data in wide columns?,Redis,Cassandra,MongoDB,Neo4j,b,Wide-column DB like Cassandra stores dynamic columns per row.,Medium
389,Database System,,Which SQL function returns first non-null value among arguments?,IFNULL,NVL,COALESCE,ISNULL,c,COALESCE checks arguments sequentially and returns first non-null.,Medium
390,Database System,,Which SQL keyword is used to enforce referential integrity?,PRIMARY KEY,FOREIGN KEY,UNIQUE,CHECK,b,FOREIGN KEY ensures references exist between tables.,Medium
391,Database System,,Which SQL statement is used to create a computed column?,CREATE COLUMN AS,ALTER TABLE ADD COLUMN ... AS,UPDATE TABLE,None,b,Computed/Generated column stores values based on expression of other columns.,Medium
392,Database System,,Which type of JOIN can produce Cartesian product if condition is missing?,INNER JOIN,CROSS JOIN,LEFT JOIN,FULL OUTER JOIN,b,CROSS JOIN returns every combination of rows from two tables.,Medium
393,Database System,,Which SQL statement is used to copy table structure without data?,CREATE TABLE new_table AS SELECT * FROM old_table WHERE 0=1,CREATE TABLE new_table LIKE old_table,Both a and b,None,c,Both methods create empty table with structure only.,Medium
394,Database System,,Which SQL function calculates percentage contribution of a row over total?,SUM() OVER(),RATIO_TO_REPORT(),PERCENT_RANK(),COUNT(),b,RATIO_TO_REPORT() returns contribution of each row relative to total.,Medium
395,Database System,,Which type of NoSQL DB is best for recommendation systems?,Key-Value,Graph,Document,Columnar,b,Graph DBs excel in relationship-based queries for recommendations.,Medium
396,Database System,,Which SQL function ignores NULL values in aggregation?,SUM(),COUNT(),AVG(),All of the above,d,Aggregation functions typically ignore NULLs automatically.,Medium
397,Database System,,Which SQL clause is used for conditional ranking?,CASE WHEN ...,RANK() OVER(),ROW_NUMBER() OVER(),All of the above,d,Conditional ranking can combine CASE with window functions.,Medium
398,Database System,,Which SQL keyword ensures column value matches specified range?,LIKE,BETWEEN,IN,EXISTS,b,BETWEEN checks if value falls within given range.,Medium
399,Database System,,Which of the following is true about partitioning?,Splits table into smaller physical units,Improves query performance,"Can be range-based, list-based, or hash-based",All of the above,d,Partitioning divides table for management and performance optimization.,Medium
400,Database System,,Which SQL clause is used to calculate cumulative percentage?,SUM() OVER(),PERCENT_RANK(),CUME_DIST(),AVG(),c,CUME_DIST() gives cumulative distribution as percentage of rows <= current row.,Medium
401,Database System,,Which of the following statements about indexing is FALSE?,Clustered index affects physical order of rows,Non-clustered index stores pointers to data,Indexing always speeds up write operations,Bitmap index is suitable for low-cardinality columns,c,Indexing can slow down INSERT/UPDATE/DELETE operations due to maintenance overhead.,Hard
402,Database System,,Which SQL operation can benefit most from a covering index?,Simple SELECT * queries,Aggregation with WHERE and JOIN filters,INSERT operations,DROP TABLE,b,"Covering index contains all columns needed by query, reducing table lookups.",Hard
403,Database System,,"In SQL, a deadlock occurs when:",Two transactions lock the same table simultaneously,Two transactions wait for each other’s locked resources,Transaction fails due to constraint violation,Database runs out of memory,d,"",Hard
404,Database System,,Which is true about isolation levels in SQL?,READ UNCOMMITTED allows dirty reads,SERIALIZABLE prevents phantom reads,REPEATABLE READ prevents non-repeatable reads,All of the above,d,Each isolation level controls different concurrency anomalies.,Hard
405,Database System,,Which SQL clause allows conditional aggregation in a single query?,CASE WHEN inside aggregate,GROUP BY,HAVING,DISTINCT,a,"CASE WHEN lets you compute aggregates conditionally within SUM(), COUNT(), etc.",Hard
406,Database System,,Which is true about materialized views vs. normal views?,Normal views store data physically,Materialized views automatically update with source changes,"Materialized views store data physically, normal views are virtual",Both cannot be indexed,c,Materialized views cache query results; normal views compute on access.,Hard
407,Database System,,Which SQL query can produce a “phantom read”?,Transaction reads same rows twice with REPEATABLE READ isolation,Transaction reads different rows inserted by another transaction,Transaction updates rows within serializable isolation,Transaction performs DELETE,a,"",Hard
408,Database System,,Which of the following is true about partial indexes?,They index all rows,They index rows matching a condition,They are faster than full indexes for specific queries,Both b and c,d,Partial indexes reduce index size and improve query performance for filtered data.,Hard
409,Database System,,"In a star schema, the fact table typically:",Contains dimensions,Contains primary metrics and foreign keys to dimensions,Cannot be indexed,Only stores metadata,b,Fact table stores numeric measures and references dimension tables via foreign keys.,Hard
410,Database System,,Which SQL function can calculate running total in multiple partitions?,SUM() OVER(PARTITION BY … ORDER BY …),GROUP_CONCAT(),RANK(),DISTINCT(),a,Window function SUM() OVER with PARTITION BY calculates cumulative sums per group.,Hard
411,Database System,,Which NoSQL database is ideal for full-text search?,MongoDB,Elasticsearch,Redis,Neo4j,b,Elasticsearch is optimized for indexing and searching large text data.,Hard
412,Database System,,Which of the following is true about columnar databases?,Store data row-wise,Efficient for transactional workloads,Efficient for aggregation-heavy analytics,Cannot use compression,c,Columnar DBs reduce I/O for analytical queries by storing data column-wise.,Hard
413,Database System,,Which of the following SQL statements will prevent phantom reads?,SET TRANSACTION ISOLATION LEVEL READ COMMITTED,SET TRANSACTION ISOLATION LEVEL REPEATABLE READ,SET TRANSACTION ISOLATION LEVEL SERIALIZABLE,SET TRANSACTION ISOLATION LEVEL READ UNCOMMITTED,a,"",Hard
414,Database System,,Which is true about JSON data in relational databases?,Cannot be indexed,Can be queried using JSON functions,Cannot store nested objects,Only supported in NoSQL,b,Modern RDBMS like PostgreSQL and MySQL support JSON functions and indexing.,Hard
415,Database System,,Which query plan operation generally consumes the most resources?,Table scan,Index seek,Index scan,Nested loop join with small datasets,a,"Full table scan reads all rows, consuming I/O and CPU resources.",Hard
416,Database System,,Which SQL feature allows versioning of rows for concurrency control?,MVCC (Multi-Version Concurrency Control),Deadlock detection,Lock escalation,CHECK constraints,c,"",Hard
417,Database System,,Which is true about hash partitioning in a database?,Distributes data based on a hash function,Ensures even data distribution,Can improve parallel query performance,All of the above,d,Hash partitioning spreads rows evenly across partitions for performance.,Hard
418,Database System,,Which SQL feature can enforce business rules automatically on insert/update?,Trigger,View,Index,Stored procedure,a,Trigger executes predefined actions to enforce constraints or validations.,Hard
419,Database System,,Which of the following is a disadvantage of denormalization?,Increased read performance,Data redundancy,Simpler queries,Faster aggregation,b,Denormalization reduces joins but increases redundant data storage.,Hard
420,Database System,,Which SQL function assigns same rank to duplicate values without gaps?,RANK(),DENSE_RANK(),ROW_NUMBER(),NTILE(),b,"DENSE_RANK assigns same rank to duplicates, without skipping subsequent numbers.",Hard
421,Database System,,Which NoSQL database supports ACID transactions across multiple documents?,MongoDB 4.0+,Redis,Cassandra,CouchDB 1.x,d,"",Hard
422,Database System,,Which SQL statement avoids lock escalation in heavy OLTP workloads?,Smaller transactions with fewer rows,Using TRUNCATE instead of DELETE,Dropping indexes,Using UNION ALL,a,"",Hard
423,Database System,,Which of the following is true about foreign key with ON UPDATE CASCADE?,Changes in parent table primary key propagate to child table,Deletes child rows automatically,Prevents updates in child table,No effect,a,ON UPDATE CASCADE propagates parent key changes to maintain referential integrity.,Hard
424,Database System,,Which is true about execution plan caching?,SQL Server caches execution plans automatically,Prepared statements reuse execution plans,Reduces compilation overhead,All of the above,c,"",Hard
425,Database System,,Which NoSQL DB provides tunable consistency for distributed systems?,MongoDB,Cassandra,Redis,Elasticsearch,b,"Cassandra allows adjusting consistency levels per operation (ONE, QUORUM, ALL).",Hard
426,Database System,,Which query optimization technique reduces number of rows scanned in large tables?,Indexing,Partition pruning,Materialized views,All of the above,d,All techniques minimize data scanned to improve query performance.,Hard
427,Database System,,Which type of JOIN is best for sparse data in large tables?,INNER JOIN,HASH JOIN,CROSS JOIN,SELF JOIN,b,"Hash joins are efficient for large, unsorted datasets.",Hard
428,Database System,,Which SQL command allows checkpointing in transaction logs?,COMMIT,SAVEPOINT,ROLLBACK,BEGIN,a,"",Hard
429,Database System,,Which SQL function returns percentile rank of each row in partition?,RANK(),PERCENT_RANK(),ROW_NUMBER(),CUME_DIST(),b,PERCENT_RANK computes relative rank as percentage within partition.,Hard
430,Database System,,Which database design principle improves OLAP query performance?,Denormalization,Vertical partitioning,Star schema,All of the above,d,All techniques optimize analytical queries and reduce joins.,Hard
431,Database System,,Which SQL function can calculate moving average efficiently?,AVG(),AVG() OVER(ORDER BY … ROWS BETWEEN …),SUM(),COUNT(),b,Window functions allow moving/rolling calculations efficiently.,Hard
432,Database System,,Which of the following is true about MVCC?,Eliminates need for locks completely,Maintains snapshot of data per transaction,Reduces blocking in reads,Both b and c,d,"MVCC provides snapshot isolation, improving read concurrency.",Hard
433,Database System,,Which SQL query returns top 5 highest salary per department?,ROW_NUMBER() OVER(PARTITION BY dept ORDER BY salary DESC) <= 5,RANK(),TOP 5 with GROUP BY,DISTINCT,a,ROW_NUMBER with partition and filter returns top N per group.,Hard
434,Database System,,Which type of replication ensures eventual consistency in NoSQL DB?,Master-slave asynchronous,Synchronous replication,Snapshot replication,Transaction log replication,a,Asynchronous replication may temporarily diverge but eventually syncs.,Hard
435,Database System,,Which SQL operator evaluates to TRUE if subquery returns no rows?,EXISTS,NOT EXISTS,IN,NOT IN,b,NOT EXISTS returns TRUE if subquery has no matching rows.,Hard
436,Database System,,Which SQL feature is best for auditing changes in a table?,Triggers with history table,CHECK constraints,Indexes,Views,a,Triggers log inserts/updates/deletes into audit table.,Hard
437,Database System,,Which type of join is most efficient for pre-sorted large tables?,Nested loop join,Merge join,Hash join,CROSS join,b,Merge join efficiently joins sorted tables using sequential scan.,Hard
438,Database System,,Which SQL feature is useful for surrogate keys?,AUTO_INCREMENT / SERIAL,UUID,Both,Foreign key,c,Both methods generate unique identifiers as surrogate primary keys.,Hard
439,Database System,,Which SQL clause allows ranking within multiple hierarchical levels?,GROUP BY,ROLLUP / CUBE,ORDER BY,HAVING,b,ROLLUP and CUBE aggregate and rank at multiple hierarchy levels.,Hard
440,Database System,,Which of the following is TRUE for columnstore index?,Optimized for OLTP,Reduces I/O for analytical queries,Cannot be compressed,Only for NoSQL,b,Columnstore indexes store data column-wise for analytics efficiency.,Hard
441,Database System,,Which of the following SQL constructs can improve query plan reuse?,Prepared statements,Parameterized queries,Stored procedures,All of the above,d,All reduce compilation overhead and improve performance.,Hard
442,Database System,,Which type of NoSQL DB is best for social network relationships?,Key-Value,Graph,Document,Columnar,b,Graph DBs efficiently traverse complex social connections.,Hard
443,Database System,,Which SQL technique can avoid blocking in high-concurrency OLTP systems?,MVCC,Row-level locking,Snapshot isolation,All of the above,d,These techniques allow concurrent reads/writes without full table locks.,Hard
444,Database System,,Which SQL clause allows filtering on aggregate results without using subquery?,HAVING,WHERE,GROUP BY,FILTER,a,HAVING filters groups after aggregation.,Hard
445,Database System,,Which NoSQL database supports tunable write consistency for distributed workloads?,MongoDB,Cassandra,Redis,Neo4j,b,Cassandra allows per-query write consistency levels.,Hard
446,Database System,,Which SQL function can rank rows while ignoring ties in ranking sequence?,ROW_NUMBER(),RANK(),DENSE_RANK(),NTILE(),a,ROW_NUMBER assigns unique sequential numbers regardless of duplicates.,Hard
447,Database System,,Which SQL construct can improve performance for frequently queried joins?,Indexed views / materialized views,CROSS JOIN,Subqueries without indexes,Full table scan,a,"Indexed views precompute joins, reducing query cost.",Hard
448,Database System,,Which NoSQL DB is suitable for real-time analytics on time-series metrics?,InfluxDB,Redis,MongoDB,Neo4j,a,InfluxDB is optimized for high-volume time-series data analysis.,Hard
449,Database System,,Which SQL technique can calculate hierarchical path traversal?,Recursive CTE (WITH RECURSIVE),Nested subquery,Join with UNION,Materialized view,a,Recursive CTEs handle hierarchical data efficiently in SQL.,Hard
450,Database System,,Which SQL optimization reduces query cost by eliminating unnecessary row retrieval?,Index seek,Partition pruning,Filter pushdown,All of the above,d,"All these techniques reduce rows processed, improving performance.",Hard
451,Software Engineering,,Which SDLC model allows partial deployment of a system to get early feedback?,Waterfall,Incremental,V-Model,Spiral,b,"Incremental model delivers system in small parts, allowing early feedback.",Easy
452,Software Engineering,,"In Agile, which artifact maintains the list of features to be developed?",Sprint Backlog,Product Backlog,Gantt Chart,Kanban Board,b,Product Backlog lists all desired features and requirements.,Easy
453,Software Engineering,,Coupling in software design refers to:,How dependent classes/modules are on each other,Number of methods in a class,Number of attributes in a class,UI interactions,a,Lower coupling is desired for modular and maintainable code.,Easy
454,Software Engineering,,Cohesion in a class/module means:,Number of methods it has,How closely related its responsibilities are,Number of modules it interacts with,The software’s performance,b,High cohesion ensures a module/class focuses on a single task.,Easy
455,Software Engineering,,Which testing is performed after code changes to verify previous functionality?,Unit testing,Regression testing,Acceptance testing,Integration testing,b,Regression testing ensures modifications don’t break existing functionality.,Easy
456,Software Engineering,,Which UML diagram is used to show dependencies between software components?,Component diagram,Deployment diagram,Use case diagram,Sequence diagram,a,Component diagrams illustrate relationships between modules/components.,Easy
457,Software Engineering,,Risk management in Spiral model occurs at:,Start of project only,End of project only,Each iteration,After testing,c,Each spiral iteration evaluates and mitigates risks.,Easy
458,Software Engineering,,"In V-Model, system testing corresponds to which development phase?",Requirement specification,High-level design,Coding,Maintenance,a,System testing verifies requirements specified in the requirement phase.,Easy
459,Software Engineering,,Which Agile approach uses visual boards to track tasks?,Scrum,Kanban,Waterfall,Spiral,b,Kanban boards visualize tasks and their progress.,Easy
460,Software Engineering,,The main purpose of software prototyping is:,To finalize coding,To gather requirements and clarify user expectations,To deploy software,To do regression testing,b,Prototyping helps users understand and refine requirements.,Easy
461,Software Engineering,,Function points measure:,Code complexity,Software functionality from user perspective,Lines of code,Number of classes,b,"Function points quantify functionality, aiding estimation and planning.",Easy
462,Software Engineering,,Which design pattern is used to ensure a class has only one instance?,Observer,Singleton,Factory,Strategy,b,Singleton pattern restricts instantiation to a single object.,Easy
463,Software Engineering,,Which testing technique focuses on covering all decision outcomes in code?,Statement coverage,Branch coverage,Unit testing,Black-box testing,b,Branch coverage ensures each possible branch in decision statements executes.,Easy
464,Software Engineering,,Refactoring should NOT:,Improve code readability,Enhance performance,Change external behavior,Reduce duplication,c,Refactoring improves code without altering its functionality.,Easy
465,Software Engineering,,Which metric evaluates software maintainability?,Cyclomatic complexity,Function points,Gantt chart,Test coverage,a,Cyclomatic complexity measures code complexity and maintainability.,Easy
466,Software Engineering,,YAGNI principle discourages:,Writing unneeded features,Refactoring code,Using UML diagrams,Performing unit testing,a,“You Aren’t Going to Need It” avoids unnecessary feature development.,Easy
467,Software Engineering,,Which Agile ceremony reviews completed work for feedback?,Daily stand-up,Sprint review,Retrospective,Planning meeting,b,Sprint review demonstrates completed features for stakeholder feedback.,Easy
468,Software Engineering,,White-box testing can detect:,Missing functionality,Unexecuted code paths,Requirement errors,UI issues,b,White-box testing examines internal logic to find untested paths.,Easy
469,Software Engineering,,Black-box testing cannot:,Verify functional behavior,Identify missing functions,Check internal code logic,Validate user requirements,c,Black-box testing ignores internal implementation.,Easy
470,Software Engineering,,Spiral model is best suited for:,Small projects,"High-risk, complex projects",Waterfall replacement,Maintenance projects,b,Spiral emphasizes risk management for complex projects.,Easy
471,Software Engineering,,"In Agile, velocity measures:",Team performance in sprint,Code efficiency,Project budget,Defects per module,a,Velocity tracks completed work per sprint to plan future iterations.,Easy
472,Software Engineering,,Which testing type ensures interfaces between modules work correctly?,Unit testing,Integration testing,System testing,Acceptance testing,b,Integration testing focuses on module interactions.,Easy
473,Software Engineering,,Which UML diagram shows dynamic workflow in the system?,Class,Activity,Component,Deployment,b,Activity diagrams show workflows and operational sequences.,Easy
475,Software Engineering,,Agile backlog grooming ensures:,Only developers decide features,"Backlog items are reviewed, prioritized, and clarified",Code is refactored,Project budget is finalized,b,Grooming keeps backlog updated and actionable.,Easy
476,Software Engineering,,Coupling is considered low when:,Modules are highly dependent,Modules interact minimally,Modules have many methods,Modules have high complexity,b,Low coupling improves modularity and maintainability.,Easy
477,Software Engineering,,High cohesion helps:,Spread responsibilities,Focus a module on a single purpose,Increase module dependency,Reduce code readability,b,High cohesion ensures clarity and maintainability.,Easy
478,Software Engineering,,Which software quality attribute measures how fast a system responds?,Reliability,Performance,Usability,Maintainability,b,Performance relates to response time and throughput.,Easy
479,Software Engineering,,Scenario-based testing is often used in:,Unit testing,System testing,Regression testing,White-box testing,b,Scenario-based testing evaluates system behavior in real-world scenarios.,Easy
480,Software Engineering,,Which tool is used for automated unit testing in Java?,Selenium,JUnit,Jira,Jenkins,b,JUnit automates unit testing for Java code.,Easy
481,Software Engineering,,Which of the following is NOT an Agile principle?,Customer collaboration over contract negotiation,Responding to change over following a plan,Comprehensive documentation over working software,Individuals and interactions over processes,c,Agile values working software over excessive documentation.,Easy
482,Software Engineering,,Cyclomatic complexity measures:,Number of lines of code,Number of decision paths in code,UI complexity,Project budget,b,It calculates independent paths to determine code complexity.,Easy
483,Software Engineering,,Which diagram models physical deployment of software artifacts?,Class,Deployment,Sequence,Activity,b,Deployment diagrams show nodes and software deployment.,Easy
484,Software Engineering,,Incremental model reduces:,Project cost,Early delivery risk,Maintenance needs,Team size,b,Delivering software in increments mitigates risks.,Easy
485,Software Engineering,,"In Scrum, time-boxed iterations are called:",Phases,Sprints,Loops,Modules,b,Sprints are short development cycles for iterative progress.,Easy
486,Software Engineering,,Which type of maintenance improves software efficiency?,Corrective,Adaptive,Perfective,Preventive,c,Perfective maintenance enhances performance and features.,Easy
487,Software Engineering,,Observer design pattern is used to:,Ensure single instance,Notify multiple objects of changes in another object,Create objects without specifying class,Separate concerns,b,Observer enables event-driven updates across objects.,Easy
488,Software Engineering,,Which testing technique can detect unreachable code?,White-box testing,Black-box testing,Acceptance testing,Beta testing,a,White-box testing analyzes internal logic paths.,Easy
489,Software Engineering,,Spike in Agile is used for:,Estimating risk or researching technical solutions,Adding new features,Daily stand-up,Retrospective,a,Spike is a research task to reduce uncertainty.,Easy
490,Software Engineering,,Which of the following is a continuous integration tool?,Jenkins,Git,Jira,Selenium,a,Jenkins automates builds and testing for CI/CD pipelines.,Easy
491,Software Engineering,,Which is NOT part of SDLC documentation?,Requirement specification,Test plan,Deployment guide,Git commit message,d,Git commit messages are not formal SDLC documents.,Easy
492,Software Engineering,,Design pattern “Factory” is used to:,Create objects without specifying exact class,Observe changes in objects,Restrict object instances,Manage dependencies,a,Factory pattern abstracts object creation.,Easy
493,Software Engineering,,Which diagram shows interaction of objects in a time sequence?,Class,Sequence,Component,Deployment,b,Sequence diagrams show chronological message exchanges.,Easy
494,Software Engineering,,Which Agile methodology emphasizes pair programming and continuous integration?,Scrum,XP (Extreme Programming),Kanban,Waterfall,b,"XP promotes code quality through pair programming, TDD, and CI.",Easy
495,Software Engineering,,Black-box testing is also called:,Structural testing,Functional testing,Unit testing,White-box testing,b,Focuses on validating functionality without looking at code.,Easy
496,Software Engineering,,Which UML diagram represents system states and transitions?,Class,State chart,Component,Deployment,a,"",Easy
497,Software Engineering,,Which is NOT an advantage of Agile?,Flexibility to change requirements,Faster delivery of functional software,Predictable fixed scope for long duration,Continuous stakeholder feedback,c,Agile adapts to changes; fixed long-term scope is a Waterfall trait.,Easy
498,Software Engineering,,Which metric predicts team performance in Agile?,Function points,Velocity,Cyclomatic complexity,LOC,b,Velocity measures work completed per sprint for forecasting.,Easy
499,Software Engineering,,Which maintenance type is done after environment changes?,Corrective,Adaptive,Perfective,Preventive,b,Adaptive maintenance updates software for new environments.,Easy
500,Software Engineering,,Which design principle promotes substitutability of components?,Open/Closed (SOLID),Single Responsibility,DRY,KISS,a,Open/Closed principle allows components to be extended without modifying existing code.,Easy
501,Software Engineering,,Which SDLC model is best suited for large-scale projects with high risk and complex requirements?,Waterfall,Spiral,Incremental,V-Model,b,"Spiral emphasizes risk assessment and iterative development, making it ideal for large, complex projects.",Hard
502,Software Engineering,,"In Agile, “Definition of Done” ensures:",Features are partially implemented,Tasks meet agreed acceptance criteria,Only code is written,Team velocity is measured,b,“Definition of Done” specifies completion criteria for each backlog item.,Hard
503,Software Engineering,,Which of the following is a structural design pattern?,Observer,Adapter,Factory,Strategy,b,"Adapter pattern allows incompatible interfaces to work together, classified as structural.",Hard
